cliente_id,edad,meses_cliente,gasto_mensual_promedio,frecuencia_compra_mensual,tickets_soporte,categoria_preferida,region,ultima_compra_dias,se_queda
CLI-02653,21,10,97803,0.45,0,Laptops Vintage,Metropolitana,24,1
CLI-02654,56,13,375028,0.3,0,Tarjetas Gráficas,Metropolitana,18,1
CLI-02655,30,7,138848,0.29,0,Mini PCs / SBC,Antofagasta,81,0
CLI-02656,36,15,52915,0.6,0,ThinkPad Business,Antofagasta,127,0
CLI-02657,38,107,240373,0.1,1,Laptops Compactas,Valparaíso,57,1
CLI-02658,26,37,103716,0.5,3,Laptops Compactas,Metropolitana,79,1
CLI-02659,21,4,600000,0.41,0,Mini PCs / SBC,Metropolitana,11,1
CLI-02660,45,17,265975,0.23,2,Mini PCs / SBC,Araucanía,101,1
CLI-02661,20,22,30307,0.63,0,ThinkPad Business,Metropolitana,22,0
CLI-02662,43,62,63509,0.16,2,Laptops Compactas,Metropolitana,72,1
CLI-02663,36,7,88517,0.27,0,Laptops Vintage,Valparaíso,209,0
CLI-02664,22,67,144907,0.71,1,Tarjetas Gráficas,Metropolitana,38,1
CLI-02665,34,3,139577,0.29,0,Tarjetas Gráficas,Biobío,45,1
CLI-02666,25,40,60377,1.93,1,ThinkPad Business,Metropolitana,65,1
CLI-02667,41,82,96969,0.1,0,Tarjetas Gráficas,Metropolitana,66,1
CLI-02668,38,11,98073,0.44,1,Laptops Compactas,Valparaíso,29,0
CLI-02669,35,26,89639,2.33,0,Laptops Vintage,Metropolitana,39,1
CLI-02670,33,29,156682,0.23,0,Mini PCs / SBC,Valparaíso,45,1
CLI-02671,33,24,82484,0.97,0,Mini PCs / SBC,Araucanía,49,0
CLI-02672,41,17,67228,0.17,3,Laptops Vintage,Valparaíso,36,0
CLI-02673,32,20,182107,1.71,0,Tarjetas Gráficas,Metropolitana,79,1
CLI-02674,45,23,47587,1.18,0,Laptops Vintage,Metropolitana,247,0
CLI-02675,23,12,46606,0.27,1,Laptops Compactas,Metropolitana,2,0
CLI-02676,50,24,308289,0.2,1,Mini PCs / SBC,Metropolitana,30,1
CLI-02677,32,16,203440,0.1,2,Tarjetas Gráficas,Araucanía,61,1
CLI-02678,41,3,86895,0.34,0,Laptops Compactas,Metropolitana,38,0
CLI-02679,29,39,54720,0.55,1,Tarjetas Gráficas,Metropolitana,29,1
CLI-02680,26,30,199330,0.87,0,Mini PCs / SBC,Metropolitana,5,1
CLI-02681,26,10,40890,0.1,1,ThinkPad Business,Antofagasta,42,0
CLI-02682,29,7,114840,0.69,2,ThinkPad Business,Metropolitana,164,1
CLI-02683,24,24,198518,0.69,0,Mini PCs / SBC,Metropolitana,5,1
CLI-02684,24,18,116056,0.46,0,ThinkPad Business,Valparaíso,84,1
CLI-02685,40,12,321614,0.44,0,Laptops Compactas,Metropolitana,19,1
CLI-02686,39,3,56034,0.15,2,Tarjetas Gráficas,Antofagasta,47,1
CLI-02687,33,20,401395,1.3,0,Mini PCs / SBC,Antofagasta,95,1
CLI-02688,43,20,138032,0.2,0,ThinkPad Business,Metropolitana,73,0
CLI-02689,31,26,600000,0.1,0,Tarjetas Gráficas,Antofagasta,111,1
CLI-02690,29,84,172871,0.25,1,ThinkPad Business,Biobío,147,1
CLI-02691,53,13,269835,0.35,0,Mini PCs / SBC,Metropolitana,18,1
CLI-02692,28,53,171822,0.87,0,ThinkPad Business,Biobío,137,1
CLI-02693,28,82,126831,0.98,1,Tarjetas Gráficas,Metropolitana,3,1
CLI-02694,40,10,172802,1.08,1,Laptops Compactas,Metropolitana,21,1
CLI-02695,54,13,89937,0.1,0,Mini PCs / SBC,Antofagasta,30,0
CLI-02696,20,15,268697,1.1,2,ThinkPad Business,Valparaíso,86,0
CLI-02697,18,17,196580,0.54,1,ThinkPad Business,Metropolitana,16,1
CLI-02698,45,12,89325,0.1,2,Tarjetas Gráficas,Biobío,181,0
CLI-02699,33,3,188325,0.1,1,Laptops Vintage,Antofagasta,60,0
CLI-02700,35,5,75886,0.15,1,Tarjetas Gráficas,Valparaíso,11,1
CLI-02701,38,21,121118,0.58,0,Laptops Compactas,Araucanía,51,1
CLI-02702,29,6,240856,0.22,0,Laptops Vintage,Metropolitana,121,1
CLI-02703,28,16,102978,0.5,1,Tarjetas Gráficas,Metropolitana,4,1
CLI-02704,42,10,155838,0.29,0,Tarjetas Gráficas,Biobío,49,0
CLI-02705,42,11,135761,0.85,0,Tarjetas Gráficas,Biobío,22,1
CLI-02706,26,15,49793,0.4,0,Mini PCs / SBC,Valparaíso,37,1
CLI-02707,18,22,61956,2.03,2,Mini PCs / SBC,Antofagasta,65,0
CLI-02708,23,36,67865,0.16,1,ThinkPad Business,Araucanía,95,0
CLI-02709,18,30,408488,1.69,0,Mini PCs / SBC,Valparaíso,78,1
CLI-02710,40,24,220488,0.69,0,ThinkPad Business,Metropolitana,21,1
CLI-02711,38,21,166969,3.8,1,Mini PCs / SBC,Antofagasta,81,1
CLI-02712,39,41,83397,0.25,1,Tarjetas Gráficas,Metropolitana,1,1
CLI-02713,31,10,59357,0.82,1,Mini PCs / SBC,Metropolitana,12,0
CLI-02714,18,5,217129,0.99,0,Mini PCs / SBC,Biobío,4,1
CLI-02715,36,8,68209,1.71,0,Laptops Vintage,Metropolitana,13,0
CLI-02716,39,24,48206,1.01,1,Mini PCs / SBC,Metropolitana,162,0
CLI-02717,37,29,88363,0.97,2,Laptops Vintage,Biobío,13,1
CLI-02718,38,9,174770,0.18,0,ThinkPad Business,Metropolitana,13,0
CLI-02719,50,68,76539,0.35,1,Laptops Vintage,Metropolitana,8,1
CLI-02720,34,10,134661,2.41,0,ThinkPad Business,Metropolitana,46,1
CLI-02721,40,30,65093,2.51,1,Tarjetas Gráficas,Metropolitana,25,1
CLI-02722,19,30,152268,0.17,0,Tarjetas Gráficas,Metropolitana,62,1
CLI-02723,36,21,103002,0.56,1,Mini PCs / SBC,Biobío,16,0
CLI-02724,28,5,94814,0.17,0,Tarjetas Gráficas,Metropolitana,28,1
CLI-02725,29,56,172620,0.56,1,Tarjetas Gráficas,Metropolitana,85,0
CLI-02726,18,12,90357,2.4,0,Laptops Compactas,Valparaíso,76,1
CLI-02727,29,22,79946,0.26,2,ThinkPad Business,Metropolitana,31,0
CLI-02728,55,27,97976,0.2,0,Tarjetas Gráficas,Valparaíso,57,0
CLI-02729,19,33,73277,0.99,0,Tarjetas Gráficas,Metropolitana,52,0
CLI-02730,37,9,227855,1.48,0,Laptops Vintage,Biobío,76,1
CLI-02731,25,10,101280,0.1,0,Tarjetas Gráficas,Biobío,8,0
CLI-02732,43,11,84299,2.18,1,Laptops Compactas,Valparaíso,79,0
CLI-02733,36,8,233891,1.22,1,Tarjetas Gráficas,Biobío,32,1
CLI-02734,36,8,131581,1.11,1,Mini PCs / SBC,Araucanía,13,1
CLI-02735,39,9,228303,0.41,1,Laptops Vintage,Metropolitana,25,1
CLI-02736,52,120,222570,0.7,2,ThinkPad Business,Biobío,54,1
CLI-02737,26,4,33933,1.11,0,Tarjetas Gráficas,Metropolitana,100,0
CLI-02738,20,10,193425,0.95,0,Laptops Compactas,Metropolitana,117,1
CLI-02739,26,24,222174,0.13,0,Laptops Compactas,Valparaíso,68,0
CLI-02740,28,14,77861,0.33,0,ThinkPad Business,Antofagasta,14,1
CLI-02741,33,9,55450,0.71,0,Laptops Vintage,Araucanía,9,0
CLI-02742,27,19,53674,0.1,2,Mini PCs / SBC,Valparaíso,84,0
CLI-02743,35,44,67508,2.01,0,ThinkPad Business,Metropolitana,91,0
CLI-02744,29,24,46005,0.1,1,Laptops Vintage,Valparaíso,231,0
CLI-02745,34,63,96506,0.11,2,Tarjetas Gráficas,Araucanía,4,1
CLI-02746,35,39,65168,0.36,0,Laptops Vintage,Biobío,5,0
CLI-02747,34,46,120600,0.17,0,Mini PCs / SBC,Valparaíso,69,1
CLI-02748,33,120,170195,0.12,0,Laptops Vintage,Antofagasta,106,1
CLI-02749,45,56,68147,0.1,2,Tarjetas Gráficas,Valparaíso,82,1
CLI-02750,32,12,37857,1.58,0,Mini PCs / SBC,Valparaíso,43,1
CLI-02751,23,14,232588,1.09,0,Tarjetas Gráficas,Valparaíso,20,1
CLI-02752,45,56,81603,0.52,0,Tarjetas Gráficas,Valparaíso,9,1
CLI-02753,42,9,57493,4.72,1,ThinkPad Business,Valparaíso,71,1
CLI-02754,34,41,239069,0.16,0,Tarjetas Gráficas,Metropolitana,68,1
CLI-02755,30,42,600000,1.24,0,Tarjetas Gráficas,Araucanía,72,1
CLI-02756,31,6,210861,1.99,0,Laptops Compactas,Biobío,56,1
CLI-02757,22,18,316061,1.75,0,Laptops Compactas,Metropolitana,50,1
CLI-02758,43,38,29145,0.84,1,Laptops Compactas,Antofagasta,150,0
CLI-02759,41,23,324056,0.71,1,ThinkPad Business,Metropolitana,204,1
CLI-02760,34,11,258533,0.1,0,Laptops Compactas,Metropolitana,38,1
CLI-02761,35,47,134668,0.1,0,Mini PCs / SBC,Valparaíso,11,1
CLI-02762,21,29,84365,0.63,2,Laptops Vintage,Valparaíso,7,1
CLI-02763,29,30,21480,1.89,0,Laptops Compactas,Metropolitana,1,0
CLI-02764,40,4,367424,0.57,1,Mini PCs / SBC,Biobío,126,0
CLI-02765,36,18,207768,0.32,1,Mini PCs / SBC,Metropolitana,11,0
CLI-02766,29,22,600000,0.7,1,Laptops Vintage,Valparaíso,74,1
CLI-02767,20,10,317805,0.21,0,ThinkPad Business,Metropolitana,73,1
CLI-02768,45,45,47695,0.1,1,Mini PCs / SBC,Metropolitana,45,1
CLI-02769,45,61,86593,0.47,2,ThinkPad Business,Biobío,51,1
CLI-02770,30,33,148801,1.07,1,Laptops Vintage,Biobío,65,1
CLI-02771,25,8,157554,0.6,0,Laptops Vintage,Valparaíso,35,1
CLI-02772,31,58,58947,0.33,1,Laptops Vintage,Antofagasta,64,1
CLI-02773,40,14,148922,0.49,0,ThinkPad Business,Antofagasta,45,0
CLI-02774,45,53,72918,0.29,0,Tarjetas Gráficas,Antofagasta,72,0
CLI-02775,46,8,163959,0.95,0,Laptops Vintage,Valparaíso,70,1
CLI-02776,24,24,75173,0.1,0,Laptops Vintage,Metropolitana,12,1
CLI-02777,28,21,202348,0.1,1,Mini PCs / SBC,Antofagasta,5,1
CLI-02778,24,22,78565,0.31,1,Mini PCs / SBC,Metropolitana,80,0
CLI-02779,35,14,86431,5.35,1,Tarjetas Gráficas,Metropolitana,85,1
CLI-02780,25,25,234730,0.64,0,Tarjetas Gráficas,Metropolitana,14,1
CLI-02781,28,10,54862,0.71,0,Tarjetas Gráficas,Valparaíso,2,1
CLI-02782,33,68,271999,0.41,0,Laptops Compactas,Valparaíso,156,1
CLI-02783,39,64,104234,0.68,0,ThinkPad Business,Araucanía,36,1
CLI-02784,40,54,406568,0.89,0,ThinkPad Business,Valparaíso,14,1
CLI-02785,23,9,102798,0.78,0,Tarjetas Gráficas,Metropolitana,104,0
CLI-02786,46,35,149622,1.49,1,Tarjetas Gráficas,Valparaíso,32,1
CLI-02787,26,3,119262,1.23,0,Mini PCs / SBC,Metropolitana,39,0
CLI-02788,36,12,51909,1.08,2,Mini PCs / SBC,Biobío,31,1
CLI-02789,32,4,118646,0.67,1,Tarjetas Gráficas,Metropolitana,50,1
CLI-02790,30,37,88695,4.28,1,Laptops Compactas,Valparaíso,7,1
CLI-02791,45,11,77166,1.37,0,Laptops Compactas,Biobío,94,0
CLI-02792,29,9,94773,0.51,1,Mini PCs / SBC,Antofagasta,52,1
CLI-02793,27,30,40076,0.33,2,ThinkPad Business,Metropolitana,5,0
CLI-02794,53,7,74475,0.39,1,Tarjetas Gráficas,Metropolitana,51,0
CLI-02795,26,84,80410,0.15,1,Laptops Vintage,Valparaíso,59,1
CLI-02796,28,11,155770,2.34,0,Mini PCs / SBC,Valparaíso,107,0
CLI-02797,31,75,364631,0.31,1,Laptops Vintage,Metropolitana,5,1
CLI-02798,29,18,119963,0.19,1,ThinkPad Business,Antofagasta,15,1
CLI-02799,36,16,29640,0.1,0,Laptops Compactas,Metropolitana,26,1
CLI-02800,29,4,143534,0.53,0,Laptops Compactas,Metropolitana,28,0
CLI-02801,32,75,262802,0.1,1,Laptops Compactas,Araucanía,10,1
CLI-02802,18,40,103254,0.4,0,Mini PCs / SBC,Biobío,64,1
CLI-02803,32,5,120892,0.21,1,Laptops Vintage,Biobío,47,1
CLI-02804,25,13,402270,0.3,0,Laptops Vintage,Biobío,61,1
CLI-02805,42,11,106694,0.1,0,Laptops Compactas,Antofagasta,69,1
CLI-02806,46,26,296535,0.11,0,ThinkPad Business,Valparaíso,8,1
CLI-02807,18,27,275930,0.4,2,Laptops Vintage,Metropolitana,3,1
CLI-02808,27,3,112423,0.36,0,Tarjetas Gráficas,Biobío,2,1
CLI-02809,35,11,71882,3.01,0,ThinkPad Business,Biobío,17,1
CLI-02810,38,58,88406,0.1,0,Mini PCs / SBC,Biobío,8,1
CLI-02811,27,6,78276,0.1,1,ThinkPad Business,Metropolitana,7,1
CLI-02812,44,35,222010,0.57,0,Tarjetas Gráficas,Metropolitana,42,1
CLI-02813,18,60,94326,0.68,1,ThinkPad Business,Metropolitana,146,0
CLI-02814,24,23,281319,0.85,1,Laptops Compactas,Valparaíso,48,1
CLI-02815,31,98,238559,0.26,4,Tarjetas Gráficas,Antofagasta,6,1
CLI-02816,27,11,85188,1.46,0,Tarjetas Gráficas,Metropolitana,2,1
CLI-02817,39,11,57547,1.41,1,Laptops Compactas,Araucanía,18,1
CLI-02818,32,7,158215,0.66,1,Laptops Compactas,Antofagasta,31,1
CLI-02819,22,14,124466,0.1,0,Laptops Compactas,Metropolitana,68,1
CLI-02820,35,63,134631,0.56,0,Laptops Vintage,Antofagasta,67,1
CLI-02821,46,10,55602,0.78,0,Laptops Compactas,Biobío,7,1
CLI-02822,28,28,121955,1.41,0,Tarjetas Gráficas,Araucanía,51,0
CLI-02823,43,67,54882,0.77,0,Laptops Compactas,Metropolitana,25,1
CLI-02824,37,120,65223,0.76,0,Laptops Vintage,Valparaíso,53,1
CLI-02825,50,47,267780,0.78,1,ThinkPad Business,Metropolitana,1,1
CLI-02826,24,23,362978,0.13,0,Tarjetas Gráficas,Valparaíso,67,1
CLI-02827,25,38,479965,0.75,0,Mini PCs / SBC,Metropolitana,27,1
CLI-02828,27,23,61977,1.58,1,ThinkPad Business,Metropolitana,21,1
CLI-02829,30,5,40027,1.13,1,Laptops Compactas,Metropolitana,16,1
CLI-02830,29,18,38029,2.08,2,Tarjetas Gráficas,Biobío,7,0
CLI-02831,18,11,161293,0.79,1,Tarjetas Gráficas,Metropolitana,29,0
CLI-02832,32,7,223447,0.41,1,ThinkPad Business,Antofagasta,102,1
CLI-02833,47,8,127505,1.45,1,Laptops Compactas,Araucanía,13,1
CLI-02834,29,3,85941,0.4,1,Mini PCs / SBC,Metropolitana,2,1
CLI-02835,35,20,168370,0.1,1,Laptops Compactas,Metropolitana,19,1
CLI-02836,40,21,230384,1.0,3,ThinkPad Business,Biobío,43,1
CLI-02837,18,19,35261,0.12,3,Mini PCs / SBC,Metropolitana,8,0
CLI-02838,38,30,179881,0.29,0,Mini PCs / SBC,Antofagasta,2,1
CLI-02839,18,5,168087,1.75,0,ThinkPad Business,Metropolitana,31,1
CLI-02840,37,19,87840,0.16,0,Mini PCs / SBC,Antofagasta,10,1
CLI-02841,33,35,141160,2.5,0,Laptops Vintage,Metropolitana,26,1
CLI-02842,51,39,172532,0.35,1,Laptops Compactas,Metropolitana,3,1
CLI-02843,47,16,192368,0.53,0,ThinkPad Business,Metropolitana,4,1
CLI-02844,31,8,185428,1.52,1,ThinkPad Business,Metropolitana,2,1
CLI-02845,31,37,286446,2.65,0,ThinkPad Business,Metropolitana,1,1
CLI-02846,32,4,67655,2.06,0,Laptops Vintage,Metropolitana,5,1
CLI-02847,37,51,52651,0.1,0,Tarjetas Gráficas,Antofagasta,85,0
CLI-02848,44,12,157102,0.56,1,Laptops Compactas,Valparaíso,254,0
CLI-02849,36,23,162407,0.77,1,ThinkPad Business,Metropolitana,26,1
CLI-02850,34,51,202674,1.23,0,Laptops Vintage,Biobío,117,1
CLI-02851,50,52,115022,1.22,0,ThinkPad Business,Biobío,23,0
CLI-02852,27,15,75975,1.87,0,Laptops Compactas,Metropolitana,11,1
CLI-02853,27,19,153342,0.48,0,Tarjetas Gráficas,Metropolitana,10,1
CLI-02854,18,9,187028,0.1,0,Mini PCs / SBC,Metropolitana,19,1
CLI-02855,42,4,141080,1.92,0,Laptops Vintage,Biobío,32,0
CLI-02856,25,15,195938,1.31,0,Laptops Vintage,Metropolitana,36,1
CLI-02857,41,9,111769,1.03,0,ThinkPad Business,Biobío,36,1
CLI-02858,44,16,347665,1.22,4,Laptops Vintage,Metropolitana,7,1
CLI-02859,31,44,222347,0.1,0,Laptops Compactas,Metropolitana,36,1
CLI-02860,32,39,166229,2.86,2,Laptops Vintage,Valparaíso,99,1
CLI-02861,35,35,95736,6.88,1,Mini PCs / SBC,Metropolitana,11,1
CLI-02862,30,22,72273,0.1,1,ThinkPad Business,Metropolitana,92,1
CLI-02863,46,19,187881,0.91,0,ThinkPad Business,Metropolitana,169,0
CLI-02864,18,16,84037,1.04,1,ThinkPad Business,Metropolitana,119,1
CLI-02865,43,33,600000,1.05,1,Mini PCs / SBC,Antofagasta,238,1
CLI-02866,20,3,41889,0.15,0,ThinkPad Business,Antofagasta,24,1
CLI-02867,33,47,216305,0.82,1,Laptops Compactas,Antofagasta,7,1
CLI-02868,35,14,150142,0.86,2,Mini PCs / SBC,Valparaíso,15,0
CLI-02869,52,10,41201,0.1,2,Mini PCs / SBC,Metropolitana,15,1
CLI-02870,26,52,106956,0.22,1,Laptops Compactas,Metropolitana,115,1
CLI-02871,54,12,91247,1.2,1,ThinkPad Business,Valparaíso,27,1
CLI-02872,32,8,65486,0.18,0,Tarjetas Gráficas,Metropolitana,158,0
CLI-02873,31,18,225701,0.71,0,Laptops Compactas,Metropolitana,15,1
CLI-02874,38,19,88182,0.42,1,ThinkPad Business,Metropolitana,13,1
CLI-02875,23,31,106915,0.49,0,ThinkPad Business,Antofagasta,15,1
CLI-02876,57,7,121826,0.23,3,Laptops Compactas,Metropolitana,4,1
CLI-02877,50,6,97339,0.93,0,ThinkPad Business,Metropolitana,65,1
CLI-02878,34,4,540534,0.1,1,Laptops Compactas,Metropolitana,9,1
CLI-02879,45,6,69616,1.19,2,Laptops Vintage,Antofagasta,33,1
CLI-02880,40,7,46819,0.31,0,ThinkPad Business,Valparaíso,14,1
CLI-02881,20,23,407458,0.15,2,Laptops Compactas,Araucanía,25,1
CLI-02882,18,35,374095,0.69,0,Mini PCs / SBC,Metropolitana,67,1
CLI-02883,25,83,75441,0.1,1,Laptops Vintage,Valparaíso,57,1
CLI-02884,31,10,393235,1.8,2,Laptops Vintage,Valparaíso,16,1
CLI-02885,30,11,63409,0.15,3,Laptops Vintage,Biobío,69,0
CLI-02886,29,12,20340,0.1,0,Tarjetas Gráficas,Araucanía,7,1
CLI-02887,18,3,85741,0.1,0,Laptops Vintage,Valparaíso,44,0
CLI-02888,31,31,466899,1.35,0,Laptops Vintage,Biobío,64,1
CLI-02889,29,79,105201,1.02,0,Tarjetas Gráficas,Metropolitana,80,1
CLI-02890,53,22,202990,1.64,0,Mini PCs / SBC,Metropolitana,30,1
CLI-02891,18,11,284840,1.97,1,Laptops Compactas,Metropolitana,34,1
CLI-02892,34,50,63797,0.86,1,Laptops Compactas,Metropolitana,26,1
CLI-02893,35,10,161833,0.14,2,Tarjetas Gráficas,Valparaíso,65,0
CLI-02894,35,11,102560,0.49,1,ThinkPad Business,Metropolitana,191,0
CLI-02895,34,15,212288,0.88,1,ThinkPad Business,Metropolitana,65,1
CLI-02896,49,19,172515,0.73,0,Mini PCs / SBC,Metropolitana,136,1
CLI-02897,38,58,111454,0.22,1,Laptops Vintage,Biobío,35,1
CLI-02898,32,51,245787,0.7,0,Mini PCs / SBC,Antofagasta,22,1
CLI-02899,40,22,100966,0.31,2,Tarjetas Gráficas,Araucanía,47,0
CLI-02900,35,63,142914,0.23,0,Laptops Compactas,Metropolitana,224,0
CLI-02901,28,38,199101,0.43,0,Laptops Compactas,Biobío,5,1
CLI-02902,32,25,31689,0.1,0,Tarjetas Gráficas,Metropolitana,2,1
CLI-02903,49,43,593023,0.77,0,Mini PCs / SBC,Valparaíso,2,1
CLI-02904,53,5,191594,0.51,1,Laptops Compactas,Metropolitana,14,0
CLI-02905,23,41,75910,0.43,1,ThinkPad Business,Metropolitana,15,1
CLI-02906,38,67,67197,0.1,1,Laptops Vintage,Valparaíso,76,1
CLI-02907,24,8,49380,1.41,0,Mini PCs / SBC,Biobío,1,1
CLI-02908,26,38,171849,0.52,1,ThinkPad Business,Metropolitana,55,1
CLI-02909,44,10,79301,0.1,1,Laptops Vintage,Antofagasta,15,1
CLI-02910,40,6,93102,0.58,1,Laptops Vintage,Araucanía,9,0
CLI-02911,26,8,36678,1.05,0,Laptops Vintage,Metropolitana,41,1
CLI-02912,19,15,28683,0.93,1,Laptops Compactas,Valparaíso,26,1
CLI-02913,41,120,92772,2.79,1,Tarjetas Gráficas,Metropolitana,55,1
CLI-02914,34,72,113550,1.19,1,Laptops Compactas,Valparaíso,7,1
CLI-02915,31,12,241548,0.15,0,Tarjetas Gráficas,Biobío,8,1
CLI-02916,35,10,75657,0.13,1,ThinkPad Business,Metropolitana,47,1
CLI-02917,25,12,142770,0.24,0,Mini PCs / SBC,Metropolitana,196,1
CLI-02918,23,3,260043,0.27,1,Laptops Compactas,Biobío,18,1
CLI-02919,31,60,64381,0.92,0,Laptops Vintage,Metropolitana,56,1
CLI-02920,38,19,301266,0.16,0,ThinkPad Business,Metropolitana,16,0
CLI-02921,22,15,80723,2.2,2,Tarjetas Gráficas,Metropolitana,41,1
CLI-02922,37,120,184802,0.11,1,Laptops Compactas,Valparaíso,15,1
CLI-02923,18,21,107078,0.1,1,Mini PCs / SBC,Araucanía,12,1
CLI-02924,34,4,79437,1.44,0,Tarjetas Gráficas,Metropolitana,27,0
CLI-02925,33,3,96669,1.13,0,Laptops Compactas,Antofagasta,16,1
CLI-02926,33,36,400022,0.11,0,Mini PCs / SBC,Biobío,31,1
CLI-02927,32,15,185697,0.87,0,Laptops Vintage,Antofagasta,62,0
CLI-02928,33,26,80391,0.85,0,Mini PCs / SBC,Valparaíso,46,1
CLI-02929,18,33,176176,0.31,0,Mini PCs / SBC,Valparaíso,8,1
CLI-02930,46,24,81195,0.44,0,Mini PCs / SBC,Metropolitana,24,1
CLI-02931,29,42,258358,0.1,0,ThinkPad Business,Araucanía,5,1
CLI-02932,42,8,161519,0.59,3,Laptops Compactas,Valparaíso,41,1
CLI-02933,22,22,224411,0.25,0,Laptops Vintage,Antofagasta,16,1
CLI-02934,25,110,22367,0.25,0,Laptops Vintage,Metropolitana,147,1
CLI-02935,18,43,156233,2.01,0,Mini PCs / SBC,Araucanía,11,1
CLI-02936,25,22,90341,0.19,1,Tarjetas Gráficas,Metropolitana,145,0
CLI-02937,34,73,106927,0.1,2,ThinkPad Business,Metropolitana,101,1
CLI-02938,26,39,89699,2.3,0,Laptops Compactas,Metropolitana,84,1
CLI-02939,40,74,51541,1.14,0,Laptops Vintage,Biobío,15,1
CLI-02940,32,6,118783,1.06,2,ThinkPad Business,Valparaíso,39,1
CLI-02941,18,7,78522,1.83,0,Mini PCs / SBC,Biobío,63,1
CLI-02942,32,13,274740,0.55,1,Laptops Compactas,Metropolitana,62,1
CLI-02943,42,17,248284,0.41,1,Tarjetas Gráficas,Valparaíso,67,0
CLI-02944,35,54,16931,0.57,1,Mini PCs / SBC,Metropolitana,45,1
CLI-02945,28,16,34365,0.13,0,ThinkPad Business,Valparaíso,22,0
CLI-02946,37,19,276409,1.22,0,ThinkPad Business,Metropolitana,49,1
CLI-02947,44,5,190367,0.87,0,Laptops Compactas,Biobío,88,0
CLI-02948,46,29,133271,0.43,0,ThinkPad Business,Antofagasta,16,1
CLI-02949,49,52,54499,0.29,3,Laptops Vintage,Metropolitana,78,0
CLI-02950,29,23,223293,0.55,0,Mini PCs / SBC,Metropolitana,58,1
CLI-02951,38,51,164227,0.69,0,Tarjetas Gráficas,Metropolitana,7,1
CLI-02952,44,10,275204,0.1,1,ThinkPad Business,Metropolitana,8,0
CLI-02953,31,26,132182,0.1,1,ThinkPad Business,Metropolitana,33,1
CLI-02954,18,10,60249,1.58,0,Mini PCs / SBC,Metropolitana,41,1
CLI-02955,41,9,158252,0.37,1,Tarjetas Gráficas,Metropolitana,28,1
CLI-02956,23,13,192084,0.55,0,Laptops Vintage,Valparaíso,39,1
CLI-02957,28,87,129732,0.52,0,Laptops Vintage,Metropolitana,50,1
CLI-02958,37,22,108425,0.56,1,ThinkPad Business,Antofagasta,41,0
CLI-02959,29,6,319100,0.96,0,Tarjetas Gráficas,Antofagasta,14,1
CLI-02960,34,14,193632,1.18,1,Laptops Compactas,Biobío,27,0
CLI-02961,47,49,78009,0.1,0,Tarjetas Gráficas,Antofagasta,62,0
CLI-02962,45,29,158657,1.07,0,ThinkPad Business,Metropolitana,47,1
CLI-02963,33,6,142836,0.4,5,Mini PCs / SBC,Metropolitana,32,0
CLI-02964,44,7,40184,0.7,0,Laptops Vintage,Biobío,1,1
CLI-02965,27,16,127730,1.17,1,Tarjetas Gráficas,Valparaíso,45,1
CLI-02966,33,11,251749,0.99,1,Mini PCs / SBC,Valparaíso,38,1
CLI-02967,24,43,77539,1.16,2,Mini PCs / SBC,Araucanía,15,1
CLI-02968,35,46,272039,0.34,0,Laptops Vintage,Metropolitana,57,1
CLI-02969,18,5,122260,0.73,0,Tarjetas Gráficas,Valparaíso,4,1
CLI-02970,29,32,86021,0.55,1,Mini PCs / SBC,Metropolitana,34,1
CLI-02971,35,31,194448,0.1,1,Mini PCs / SBC,Biobío,39,1
CLI-02972,57,92,176787,0.52,0,Laptops Compactas,Metropolitana,27,0
CLI-02973,40,8,37195,0.11,0,Laptops Vintage,Metropolitana,8,1
CLI-02974,39,8,270692,0.63,0,ThinkPad Business,Biobío,7,1
CLI-02975,42,23,246573,0.94,1,Mini PCs / SBC,Metropolitana,8,1
CLI-02976,30,88,192887,0.22,1,Laptops Compactas,Metropolitana,26,1
CLI-02977,26,18,123303,2.34,1,Mini PCs / SBC,Valparaíso,1,1
CLI-02978,38,5,126319,0.35,0,Tarjetas Gráficas,Metropolitana,4,1
CLI-02979,37,39,35949,0.13,0,Laptops Compactas,Antofagasta,13,1
CLI-02980,50,14,77386,0.84,0,Mini PCs / SBC,Metropolitana,30,0
CLI-02981,49,17,288584,0.95,0,Laptops Compactas,Metropolitana,74,1
CLI-02982,18,79,557727,0.54,0,ThinkPad Business,Biobío,2,1
CLI-02983,54,33,162379,0.57,1,Mini PCs / SBC,Metropolitana,3,1
CLI-02984,28,8,137015,0.1,0,Mini PCs / SBC,Antofagasta,26,1
CLI-02985,26,49,240050,0.17,2,Laptops Vintage,Araucanía,30,0
CLI-02986,32,46,119609,0.1,0,Laptops Vintage,Metropolitana,10,1
CLI-02987,18,13,137832,3.18,1,Mini PCs / SBC,Biobío,30,1
CLI-02988,36,3,32959,0.57,0,Laptops Vintage,Metropolitana,15,1
CLI-02989,44,32,312766,1.21,1,Laptops Compactas,Metropolitana,143,1
CLI-02990,18,17,169686,0.1,0,Laptops Vintage,Metropolitana,156,1
CLI-02991,39,11,64412,2.29,0,Laptops Vintage,Metropolitana,113,1
CLI-02992,19,10,131359,0.68,0,ThinkPad Business,Antofagasta,1,0
CLI-02993,44,13,54423,0.16,1,Laptops Vintage,Biobío,23,0
CLI-02994,26,10,122263,0.16,0,Tarjetas Gráficas,Metropolitana,9,1
